url,count,average,90th percentile,80th percentile
/api/1/event/9/icon/,2,76.5,82,82
/api/1/event/14/icon/,2,72.5,75,75
/api/1/event/13/icon/,2,81.0,93,93
/api/1/event/2108/icon/,2,76.5,78,78
/api/1/event/2213/icon/,2,79.5,86,86
/api/1/event/2216/icon/,2,92.0,103,103
/api/1/event/2222/icon/,2,84.5,97,97
/api/1/event/2225/icon/,2,78.5,81,81
/api/1/usernotification/465387/,1,115.0,115,115
/api/1/event/5336/,2,695.0,1269,1269
/api/1/traffixcase/69/,7,400.0,511,511
/api/1/event/2521/,3,382.6666666666667,440,440
/api/1/event/2330/,3,359.3333333333333,522,522
/api/1/event/2384/,3,371.0,567,567
/api/1/event/2390/,3,295.0,342,342
/api/1/event/2222,1,25.0,25,25
/api/1/event/2536/,3,328.6666666666667,393,393
/api/1/event/2466/,3,353.0,443,443
/api/1/usernotification/466589/,1,88.0,88,88
/api/1/event/5241/,5,495.8,600,600
/api/1/event/5241/is_editable/,4,45.0,76,76
/street-management/api/1/eventcause/,1,225.0,225,225
/api/1/junctionarm/116/,22,44.63636363636363,69,69
/planned-events-management/api/1/eventcause/,7,356.14285714285717,239,239
/api/1/event/6/,5,547.0,601,601
/api/1/hotlistvehicle/439/audit_log/,1,144.0,144,144
/api/1/misc/get_route,1,25.0,25,25
/api/1/usernotification/466355/,1,70.0,70,70
/api/1/traffixcase/94/,1,144.0,144,144
/api/1/groups/3/,14,39.857142857142854,51,51
/api/1/vmsdevice/49/is_editable/,4,34.25,37,37
/api/1/vmsmessages/8129/image/,68,95.8529411764706,184,184
/api/1/pollution/83/GetPollutionImage/,9,452.3333333333333,715,715
/api/1/rootcause/110/,8,30.125,37,37
/api/1/vmsdevice/49/,3,89.66666666666667,122,122
/api/1/vmsdevice/12/,1,154.0,154,154
/api/1/specialeventdiary/130/,4,78.75,124,124
/api/1/pollution/76/GetPollutionImage/,6,278.8333333333333,533,533
/api/1/event,2,24.0,25,25
/api/1/device/1256/is_editable/,10,31.8,42,42
/api/1/event/5220/icon/,3,54.666666666666664,70,70
/api/1/event/2401/is_editable/,1,44.0,44,44
/api/1/hotlistvehicle/440/,2,141.5,142,142
/api/1/usernotification/464978/,3,101.66666666666667,148,148
/api/1/webappnotification/55615/,4,140.25,185,185
/api/1/event/2223/icon/,2,77.5,78,78
/api/1/event/2227/icon/,2,84.0,85,85
/api/1/event/2243/icon/,2,81.5,92,92
/api/1/event/2249/icon/,2,84.5,89,89
/api/1/vmsdevice/publish_message,1,28.0,28,28
/api/1/event/17/icon/,2,79.5,83,83
/api/1/event/2101/icon/,2,76.0,81,81
/api/1/event/26/icon/,2,82.5,92,92
/api/1/event/2219/icon/,2,82.5,85,85
/api/1/vmsmessages/8126/image/,16,96.8125,180,180
/api/1/vmsdevice/85/is_editable/,6,28.333333333333332,31,31
/api/1/vmsmessages/8180/image/,42,75.57142857142857,167,167
/api/1/misc/get_subscribers_from_email/,13,43.76923076923077,54,54
/api/1/event/5113/icon/,4,82.0,102,102
/api/1/event/5279/,6,242.16666666666666,319,319
/api/1/event/5279/get_events_in_order_of_distance/,1,179.0,179,179
/api/1/event/5318/,5,507.0,719,719
/api/1/vmsmessages/332/image/,38,39.31578947368421,44,44
/api/1/traffixcase/75/,1,148.0,148,148
/api/1/htrims/poll_sc/,1,40085.0,40085,40085
/api/1/event/create_unplanned_hotlist_event/,1,849.0,849,849
/api/1/event/5113/,5,430.6,542,542
/api/1/device/1233/is_editable/,6,27.333333333333332,31,31
/api/1/specialevent/126/,6,178.66666666666666,262,262
/api/1/event/5113/next_probable_junctions/,5,78.8,76,76
/api/1/event/5113/is_editable/,3,55.0,59,59
/api/1/htrims/1423/,2,161.0,162,162
/api/1/usernotification/464971/,2,90.0,155,155
/api/1/junctionarm/20/,2,65.5,66,66
/api/1/misc/get_subscribers_from_mobile_number/,8,39.375,42,42
/api/1/event/4434/is_editable/,2,42.5,44,44
/api/1/anprviolation/search_anpr/,8,868.75,1042,1042
/api/1/event/2286/icon/,2,71.5,78,78
/api/1/event/2288/icon/,2,75.0,77,77
/api/1/event/2314/icon/,2,86.0,102,102
/api/1/event/2/icon/,2,122.5,127,127
/api/1/vmsdevice/85/,7,99.57142857142857,190,190
/api/1/vmsdevice/119/image/,27,49.2962962962963,60,60
/api/1/vmsdevice/6/image/,10,50.9,61,61
/api/1/vmsmessages/722/image/,29,337.51724137931035,363,363
/api/1/event/4735/,5,243.6,272,272
/api/1/misc/IsUserActionAllowed/,2,80.0,82,82
/api/1/event/5328/response_rule,1,23.0,23,23
/api/1/vmsdevice/169/image/,11,50.36363636363637,67,67
/api/1/vmsmessages/7874/image/,16,189.375,213,213
/api/1/event/4735/response_rule/,5,292.8,298,298
/api/1/vmsmessages/7877/image/,8,90.375,89,89
/api/1/event/4735/is_editable/,5,36.6,38,38
/api/1/vmsdevice/194/image/,2,36.5,39,39
/api/1/misc/GetData,6,24.166666666666668,24,24
/api/1/event/5003/icon/,1,73.0,73,73
/api/1/event/3008/,1,235.0,235,235
/api/1/event/3008/response_rule/,1,283.0,283,283
/api/1/event/3008/is_editable/,1,43.0,43,43
/api/1/event/2515/,3,341.6666666666667,455,455
/api/1/event/2546/,3,358.6666666666667,549,549
/api/1/event/4393/,3,288.3333333333333,322,322
/api/1/event/3394/,3,291.6666666666667,296,296
/api/1/event/2527,1,26.0,26,26
/api/1/event/4432/,3,436.6666666666667,687,687
/api/1/event/2383/,3,286.3333333333333,305,305
/api/1/event/5335/get_events_in_order_of_distance/,1,125.0,125,125
/api/1/event/2323/,3,388.6666666666667,557,557
/api/1/event/2347/,3,297.3333333333333,331,331
/api/1/event/2387/,3,268.0,276,276
/api/1/event/2233/,3,303.0,355,355
/api/1/event/2388/,3,295.3333333333333,382,382
/api/1/event/2394/,3,448.3333333333333,635,635
/api/1/event/4396/,3,331.6666666666667,404,404
/api/1/event/2432/,3,853.0,1121,1121
/api/1/event/2433/,3,414.6666666666667,559,559
/api/1/event/2511/,3,293.0,336,336
/api/1/event/2517/,3,258.6666666666667,281,281
/api/1/event/2592/,3,271.6666666666667,279,279
/api/1/traveltimedestination,1,23.0,23,23
/api/1/cityinfo/get_citiesinfo/,8,86.375,74,74
/api/1/get_citiesinfo/,1,500.0,500,500
/api/1/pollution/49/GetPollutionImage/,1,533.0,533,533
/api/1/hotlistvehicle/441/,2,72.5,75,75
/api/1/cityinfo/get_cityinfo/,1,72.0,72,72
/api/1/cityinfo/get_citiesinfo,1,22.0,22,22
/api/1/vmscolors/,31,47.225806451612904,69,69
/api/1/vmsdevice/5/,4,39.25,59,59
/api/1/device/1216/is_editable/,2,54.5,57,57
/api/1/junction/37/,22,63.54545454545455,108,108
/api/1/event/6/is_editable/,1,35.0,35,35
/api/1/event/5102/response_rule/,4,303.0,605,605
/api/1/vms-message-single/,5,187.6,216,216
/api/1/vmsdevice/3/,2,54.0,87,87
/api/1/pollution/73/GetPollutionImage/,4,359.25,757,757
/api/1/detectedlp/,94,112.73404255319149,185,185
/api/1/getatccdata/GetAtccHourlyData/,3,151.66666666666666,226,226
/api/1/hotlistvehicle/alert/,1,386.0,386,386
/api/1/paannouncement/3917/,8,108.375,205,205
/api/1/usernotification/464983/,1,79.0,79,79
/api/1/misc/5113/send_pcr_location/,1,517.0,517,517
/api/1/event/5113/response_rule/,2,370.0,401,401
/api/1/event/5113/event_summary_html/,1,263.0,263,263
/api/1/violation-vehicle/3/,3,36.333333333333336,43,43
/api/1/event/5279,1,36.0,36,36
/api/1/vehant-hotlist-category/3/,2,536.0,1034,1034
/api/1/vmsdevice/156/poll_vmb/,1,29.0,29,29
/api/1/violation-vehicle/,11,39.45454545454545,57,57
/api/1/vmsdevice/309/,1,163.0,163,163
/api/1/misc/get_subscribers_from_mobile_number,1,28.0,28,28
/api/1/respondervehicle,1,28.0,28,28
/api/1/vmsrecurringmessage/,6,421.3333333333333,553,553
/api/1/armlosconfig/1/,2,32.0,40,40
/api/1/event/4088/,1,279.0,279,279
/api/1/event/3590/,1,269.0,269,269
/api/1/vmsdevice/84/image/,3,39.333333333333336,45,45
/api/1/event/4576/is_editable/,1,37.0,37,37
/api/1/event/4107/,2,426.0,607,607
/api/1/event/4544/response_rule/,1,280.0,280,280
/api/1/event/5238/,1,218.0,218,218
/api/1/event/4088/response_rule/,1,287.0,287,287
/api/1/event/2465/is_editable/,1,57.0,57,57
/api/1/event/2465/,1,256.0,256,256
/api/1/event/3590/response_rule/,1,324.0,324,324
/api/1/event/3590/is_editable/,1,62.0,62,62
/api/1/vmsdevice/52/image/,1,47.0,47,47
/api/1/event/5220/,4,310.25,650,650
/api/1/event/3598/next_probable_junctions/,3,66.33333333333333,68,68
/api/1/vms-image-preview/get_image/,5,174.0,165,165
/api/1/vmsmessages/8180/,1,526.0,526,526
/api/1/vmsmessages/8125/image/,5,114.4,97,97
/api/1/vms-message-single/8143/,3,355.3333333333333,429,429
/api/1/vmsmessages/8084/image/,5,195.6,168,168
/api/1/hotlistvehicle/443/,1,67.0,67,67
/api/1/vmsmessages/7759/image/,1,70.0,70,70
/api/1/event/5102/is_editable,1,39.0,39,39
/api/1/vmsdevice/5/image/,4,35.0,45,45
/api/1/vmsmessages/8194/image/,2,54.0,86,86
/api/1/specialevent,2,34.0,37,37
/api/1/vmsdevice/83/image/,1,49.0,49,49
/api/1/vmsdevicestatus/,1,316.0,316,316
/api/1/vmsdevice/103/,2,131.5,139,139
/api/1/vmsdevice/70/,7,73.0,86,86
/api/1/pollution/85/GetPollutionImage/,4,350.25,717,717
/api/1/rootcause/123/,4,41.25,42,42
/api/1/actiontype/,3,58.666666666666664,62,62
/api/1/vmsdevice/70/is_editable/,2,33.0,33,33
/api/1/event/4650/,1,220.0,220,220
/api/1/vmsdevice/73/,1,181.0,181,181
/api/1/pollution/309/GetPollutionImage/,2,353.5,683,683
/api/1/vmsdevice/200/image/,1,37.0,37,37
/api/1/vmsdevice/73/is_editable/,1,41.0,41,41
/api/1/event/3027/response_rule/,3,588.0,1062,1062
/api/1/event/3027/,2,1731.5,1944,1944
/api/1/event/4989/,1,716.0,716,716
/api/1/event/4587/,1,328.0,328,328
/api/1/event/4678/,1,571.0,571,571
/api/1/vmsdevice/309/is_editable/,1,32.0,32,32
/api/1/vmsmessages/8233/image/,9,186.33333333333334,267,267
/api/1/userjurisdictions,1,25.0,25,25
/api/1/fld/173/,1,75.0,75,75
/api/1/event/5240/,2,240.0,242,242
/api/1/event/5321/is_editable/,4,30.5,38,38
/api/1/event/5321/,7,136.14285714285714,222,222
/api/1/event/5322/,2,262.5,504,504
/api/1/vmsmessages/7745/image/,5,127.0,105,105
/api/1/vmspixeltest/,3,126.0,154,154
/api/1/vms-message-single/8220/,1,183.0,183,183
/api/1/intercomdevice/1209/,2,50.5,80,80
/api/1/,4,584.75,1154,1154
/api/1/users/currentuser,4,28.0,37,37
/api/1/event/2493/response_rule/,1,356.0,356,356
/api/1/event/5238/is_editable/,1,37.0,37,37
/api/1/event/5238/response_rule/,1,319.0,319,319
/api/1/event/2493/,2,234.0,252,252
/api/1/event/4544/,1,238.0,238,238
/api/1/event/4544/is_editable/,1,50.0,50,50
/api/1/event/4088/is_editable/,1,37.0,37,37
/api/1/notificationrule/155/,2,224.5,235,235
/api/1/event/4107/is_editable/,2,46.5,56,56
/api/1/event/4107/response_rule/,2,384.0,463,463
/api/1/event/2465/response_rule/,1,356.0,356,356
/api/1/device/1211/is_editable,1,24.0,24,24
/api/1/vmsmessages/8131/image,1,25.0,25,25
/api/1/vmsmessagequeue,1,32.0,32,32
/api/1/event/3027/is_editable/,3,55.333333333333336,76,76
/api/1/event/3027/response_rule,1,129.0,129,129
/api/1/event/4587/is_editable/,1,40.0,40,40
/api/1/event/3598/,1,244.0,244,244
/api/1/event/3598/response_rule/,1,282.0,282,282
/api/1/event/3598/is_editable/,1,39.0,39,39
/api/1/event/4576/response_rule/,1,374.0,374,374
/api/1/event/4576/,1,532.0,532,532
/api/1/vmsdevice/83/diagnostics/,2,146.0,148,148
/api/1/weather/83/GetWeatherImage/,2,578.0,668,668
/api/1/event/4989/response_rule/,1,1066.0,1066,1066
/api/1/vmsdevice/88/,4,112.25,116,116
/api/1/vmsdevice/88/is_editable/,4,40.25,42,42
/api/1/event/4667/is_editable/,1,53.0,53,53
/api/1/vmsdevice/4/is_editable/,1,43.0,43,43
/api/1/vmsdevice/3/is_editable/,1,43.0,43,43
/api/1/event/10/,1,189.0,189,189
/api/1/event/5191/,2,450.5,536,536
/api/1/vmsmessages/8124/image/,5,108.0,96,96
/api/1/vmsmessages/8234/image/,9,173.0,249,249
/api/1/vmsmessages/8122/image/,1,77.0,77,77
/api/1/vmsmessages/8086/image/,1,102.0,102,102
/api/1/vmsmessages/8136/image/,1,84.0,84,84
/api/1/junctionarm/14/,1,73.0,73,73
/api/1/hotlistvehicle/443/audit_log/,1,271.0,271,271
/api/1/vmsactivitylog/,1,456.0,456,456
/api/1/paannouncement/3930/,1,202.0,202,202
/api/1/misc/constants,4,24.25,25,25
/api/1/kpiconfig,1,23.0,23,23
/api/1/traveltimeroute/253/,1,73.0,73,73
/api/1/notificationaction/2/,2,57.5,58,58
/api/1/users/155/,1,140.0,140,140
/api/1/webappnotification/55687/,2,151.0,167,167
/api/1/event/5302/is_editable/,2,27.5,33,33
/api/1/paannouncement,1,24.0,24,24
/api/1/intercomdevice/1224/,2,69.5,87,87
/api/1/event/2425/is_editable/,1,41.0,41,41
/api/1/event/2322/,3,312.3333333333333,345,345
/api/1/event/4974/,3,312.3333333333333,344,344
/api/1/event/2385/,3,287.3333333333333,303,303
/api/1/event/2436/,3,273.0,304,304
/api/1/event/3396/,3,393.6666666666667,584,584
/api/1/event/2513/,3,467.0,722,722
/api/1/event/2527/,3,286.6666666666667,321,321
/api/1/traffixcase/93/,1,139.0,139,139
/api/1/traffixcase/51/,1,146.0,146,146
/api/1/entitygroup/102/,1,51.0,51,51
/api/1/event/2482/is_editable/,2,30.5,32,32
/api/1/cctvcameras/198/,1,71.0,71,71
/api/1/event/2275/,3,322.3333333333333,349,349
/api/1/event/2542,1,32.0,32,32
/api/1/event/2381/,3,299.6666666666667,327,327
/api/1/event/2363/,3,305.0,376,376
/api/1/device/1211/is_editable/,1,33.0,33,33
/api/1/intercomdevice/1785/,2,83.0,85,85
/api/1/vmsdevice/2/is_editable/,2,40.5,42,42
/api/1/vmsdevice/103/is_editable/,1,34.0,34,34
/api/1/event/5319/response_rule/,4,250.0,378,378
/api/1/vmsdevice/150/image/,1,45.0,45,45
/api/1/paannouncement/4003/,1,304.0,304,304
/api/1/htrims/1375/,1,178.0,178,178
/api/1/htrims/1381/,1,182.0,182,182
/api/1/junctionarm/58/,2,85.0,109,109
/api/1/junctionarm/19/,2,69.0,70,70
/api/1/event/5241/response_rule/,1,308.0,308,308
/api/1/vmsmessages/8143/image,1,23.0,23,23
/api/1/vmsmessages/8134/image,1,23.0,23,23
/api/1/event/4650/is_editable/,1,36.0,36,36
/api/1/event/4650/response_rule/,1,309.0,309,309
/api/1/event/8/icon/,2,78.0,81,81
/api/1/event/2218/icon/,2,76.5,85,85
/api/1/event/2233/icon/,2,79.0,82,82
/api/1/event/2271/icon/,2,77.0,78,78
/api/1/event/3120/response_rule/,1,502.0,502,502
/api/1/vehant-hotlist-category,1,25.0,25,25
/api/1/event/5318/is_editable/,2,69.0,72,72
/api/1/event/3120/is_editable/,1,55.0,55,55
/api/1/event/3120/,1,702.0,702,702
/api/1/mapjurisdiction,1,24.0,24,24
/api/1/event/5332/,4,244.75,435,435
/api/1/vmsdevice/83/is_editable,1,30.0,30,30
/api/1/event/5216/,2,308.0,594,594
/api/1/associatedentity/819/,1,517.0,517,517
/api/1/vmsmessages,1,53.0,53,53
/api/1/event/2461/,2,249.0,252,252
/api/1/event/2461/is_editable/,1,36.0,36,36
/api/1/event/5323/,2,117.5,211,211
/api/1/specialeventdiary,1,23.0,23,23
/api/1/techevent,1,24.0,24,24
/api/1/event/2493/is_editable/,1,38.0,38,38
/api/1/event/2522/is_editable/,1,43.0,43,43
/api/1/junctionarm/58/get_queue_at_arm/,1,179.0,179,179
/api/1/vmsdevice/32/image/,5,40.8,42,42
/api/1/vmsdevice/144/image/,2,39.5,41,41
/api/1/vmsdevice/21/image/,1,38.0,38,38
/api/1/event/5102/get_events_in_order_of_distance/,3,79.0,112,112
/api/1/traveltimeroute/269/,1,36.0,36,36
/api/1/webappnotification/55705/,1,126.0,126,126
/api/1/event/4790/get_events_in_order_of_distance/,2,93.5,141,141
/api/1/event/2461/response_rule/,1,275.0,275,275
/api/1/linkpoint/6844/,1,108.0,108,108
/api/1/event/2522/response_rule/,1,521.0,521,521
/api/1/event/4434/response_rule/,2,274.0,279,279
/api/1/vmsmessages/8231/image,1,30.0,30,30
/api/1/event/4989/is_editable/,1,63.0,63,63
/api/1/junctionarm/99/get_queue_at_arm/,1,159.0,159,159
/api/1/textresponseelement,1,24.0,24,24
/api/1/event/4587/response_rule/,1,286.0,286,286
/api/1/event/4667/response_rule/,1,291.0,291,291
/api/1/event/4667/,1,545.0,545,545
/api/1/vmsdevice/publish_weather_message/,1,1038.0,1038,1038
/api/1/event/5290/,1,224.0,224,224
/api/1/event/3414/,1,238.0,238,238
/api/1/event/4679/,1,227.0,227,227
/api/1/event/4010/,1,268.0,268,268
/api/1/event/5208/,1,235.0,235,235
/api/1/event/3414/is_editable/,1,44.0,44,44
/api/1/event/2692/response_rule/,1,278.0,278,278
/api/1/event/5241/get_events_in_order_of_distance/,1,125.0,125,125
/api/1/event/2692/is_editable/,1,40.0,40,40
/api/1/event/2692/,1,220.0,220,220
/api/1/event/4434/,2,235.0,239,239
/api/1/vmsmessages/8191/image/,2,63.5,107,107
/api/1/webappnotification/55638/,1,127.0,127,127
/api/1/event/5338/,4,378.75,746,746
/api/1/event/5337/,4,405.75,808,808
/api/1/event/5339/,6,391.3333333333333,533,533
/api/1/webappnotification/55712/,3,113.33333333333333,118,118
/api/1/webappnotification/55713/,6,134.33333333333334,120,120
/api/1/webappnotification/55717/,1,120.0,120,120
/api/1/usernotification/466829/,1,85.0,85,85
/api/1/users/126/,4,72.5,138,138
/vip-routing/api/1/eventcause/,4,225.5,234,234
/api/1/webappnotification/55707/,1,134.0,134,134
/api/1/junctionarm/20/get_queue_at_arm/,1,156.0,156,156
/api/1/event/3079/,1,265.0,265,265
/api/1/ownershiptransfer/,1,712.0,712,712
/api/1/vmsdevice/59/is_editable/,3,27.666666666666668,31,31
/api/1/usernotification/466629/,1,97.0,97,97
/api/1/event/5337/is_editable/,1,41.0,41,41
/api/1/usernotification/466887/,2,119.5,132,132
/api/1/webappnotification/55720/,3,119.0,121,121
/api/1/avlvehicle/55/,2,65.0,66,66
/api/1/webappnotification/55719/,4,147.0,218,218
/api/1/event/5229/is_editable/,1,44.0,44,44
/api/1/event/5229/,1,594.0,594,594
/api/1/usernotification/466747/,2,93.0,131,131
/api/1/usernotification/467053/,3,106.0,139,139
/api/1/webappnotification/55728/,4,147.25,201,201
/api/1/vmsmessages/8192/image/,2,125.5,141,141
/api/1/vmsdevice/81/image/,4,40.25,42,42
/api/1/vmsdevice/4/image/,3,49.333333333333336,72,72
/api/1/vmsdevice/4/,2,62.0,63,63
/api/1/event/5336/is_editable/,1,79.0,79,79
/api/1/event/5338/is_editable/,1,40.0,40,40
/api/1/event/5340/,2,856.5,1590,1590
/api/1/vmsdevice/3/image/,4,41.25,46,46
/api/1/vmsdevice/66/image/,4,41.25,50,50
/api/1/vmsdevice/157/image/,4,40.0,44,44
/api/1/event/5341/is_editable/,3,49.0,66,66
/api/1/webappnotification/55711/,3,112.33333333333333,115,115
/api/1/vmsdevice/59/,4,47.0,112,112
/api/1/agency,1,23.0,23,23
/api/1/vmsmessages/8130/image,1,22.0,22,22
/api/1/usernotification/466910/,1,86.0,86,86
/api/1/vmsdevice/1/image/,3,39.666666666666664,44,44
/api/1/vmsdevice/11/image/,1,39.0,39,39
/api/1/vmsdevice/13/image/,2,39.5,41,41
/api/1/usernotification/466899/,1,138.0,138,138
/api/1/vmsdevice/3/image,1,41.0,41,41
/api/1/vmsmessages/8132/image,1,23.0,23,23
/api/1/linearlocation/1130/,1,102.0,102,102
/api/1/event/5339/is_editable/,1,45.0,45,45
/api/1/maplayer/203/,1,21.0,21,21
/api/1/misc/get_point_info,1,23.0,23,23
/api/1/event/5340/is_editable/,1,48.0,48,48
/api/1/usernotification/466732/,2,126.0,147,147
/api/1/webappnotification/,3,472.6666666666667,520,520
/api/1/vehicleagency,1,24.0,24,24
/api/1/usernotification/466609/,1,97.0,97,97
/api/1/webappnotification/55706/,1,131.0,131,131
/api/1/usernotification/466731/,2,93.0,128,128
/api/1/usernotification/466715/,2,103.0,150,150
/api/1/vmsdevice/23/image/,1,36.0,36,36
/api/1/route/1635/,3,136.66666666666666,153,153
/api/1/usernotification/466855/,3,96.66666666666667,136,136
/api/1/linearlocation/1129/,3,77.33333333333333,99,99
/api/1/webappnotification/55721/,2,117.0,117,117
/api/1/linkpoint/6821/,1,5689.0,5689,5689
/api/1/event/2466,1,23.0,23,23
/api/1/event/2521,1,28.0,28,28
/api/1/event/2394,1,320.0,320,320
/api/1/event/5341/response_rule/,2,271.5,311,311
/api/1/rootcause/122/,4,29.25,37,37
/api/1/event/5319/event_summary_html/,1,296.0,296,296
/api/1/vmsmessages/8159/image,1,22.0,22,22
/api/1/event/2403,1,31.0,31,31
/api/1/event/5341/icon,1,23.0,23,23
/api/1/event/3414/response_rule/,1,288.0,288,288
/api/1/vmsmessages/8135/image,1,21.0,21,21
/api/1/linkpoint/6822/,1,104.0,104,104
/api/1/event/5319/is_editable,1,26.0,26,26
/api/1/event/5342/is_editable/,1,38.0,38,38
/api/1/event/5342/,2,359.5,644,644
